Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,44.481098,45.435299,44.134102,44.587101,33.306786,969874
2015-01-05,43.989498,44.471401,43.401600,44.076302,32.925220,1071343
2015-01-06,44.191898,44.538898,43.565399,44.047298,32.903561,858340
2015-01-07,44.317200,45.435299,44.037701,44.760601,33.436394,571570
2015-01-08,44.866600,46.023201,44.481098,45.030499,33.638008,375375
2015-01-09,45.001499,45.242500,44.336498,44.847301,33.501171,464809
2015-01-12,44.066601,45.377399,43.864201,45.252102,33.803555,779385
2015-01-13,45.213600,46.350899,44.963001,45.695499,34.134781,981390
2015-01-14,45.338902,47.199100,45.300301,46.408699,34.667542,891852
2015-01-15,46.081001,47.835201,45.907600,47.420799,35.423573,1225104
2015-01-16,47.343700,48.847301,47.102699,47.681000,35.617950,1144073
2015-01-19,47.517200,48.143700,46.958099,46.987000,35.099525,498010
2015-01-20,48.307499,49.030399,47.815899,48.818298,36.467518,923497
2015-01-21,48.673801,50.881001,48.673801,50.456902,37.691563,2115400
2015-01-22,50.909901,51.083401,49.348400,49.753300,37.165974,1122078
2015-01-23,49.608700,50.331600,49.165298,49.647202,37.086727,976410
2015-01-26,49.252102,49.570099,48.596600,48.962898,36.575546,807294
2015-01-27,47.709900,49.155701,47.228001,48.808701,36.460342,1244505
2015-01-28,48.741199,49.155701,47.902699,48.693001,36.373920,687357
2015-01-29,48.635201,49.319500,48.105099,49.319500,36.841923,1854671
2015-01-30,48.452099,48.770100,47.439999,48.066502,35.905926,952755
2015-02-02,48.673801,50.109901,48.172600,50.023102,37.367508,624380
2015-02-03,50.215900,50.553200,49.493000,49.917099,37.288326,726160
2015-02-04,50.254501,50.572498,49.155701,50.032799,37.374760,1092820
2015-02-05,49.598999,50.938801,49.300301,50.938801,38.051544,1479711
2015-02-06,49.984600,50.630299,49.396599,50.273701,37.554710,1220227
2015-02-09,50.023102,50.745998,49.820702,50.187000,37.489952,564515
2015-02-10,50.129200,51.835201,50.052101,50.842400,37.979538,1238488
2015-02-11,48.548500,49.146000,47.305099,49.146000,38.631790,1032851
2015-02-12,49.589401,49.974899,48.490601,49.974899,39.283360,949435
2015-02-13,49.618301,51.497799,49.589401,51.256802,40.291012,1394946
2015-02-18,51.179699,52.625500,50.591801,51.931499,40.821365,1650591
2015-02-19,51.854401,52.490601,51.526699,52.182098,41.018349,371225
2015-02-20,52.085701,52.240002,51.391800,51.738800,40.669888,871828
2015-02-23,51.247200,52.085701,50.774899,51.179699,40.230412,1077361
2015-02-24,51.305000,52.220699,50.485802,51.430302,40.427395,1260898
2015-02-25,51.372501,52.808601,51.372501,51.536400,40.510796,811548
2015-02-26,52.027901,52.220699,50.553200,51.218300,40.260750,635273
2015-02-27,51.083401,52.172501,50.649601,50.987000,40.078930,952547
2015-03-02,50.755600,51.179699,50.196602,50.553200,39.737946,643159
2015-03-03,50.591801,51.507401,50.312302,50.572498,39.753109,1374922
2015-03-04,49.338799,50.312302,48.779800,49.252102,38.715191,1131623
2015-03-05,49.155701,49.444801,48.548500,49.059299,38.563641,1584189
2015-03-06,48.991798,49.444801,48.201500,48.375000,38.025749,672832
2015-03-09,48.240002,48.587002,47.256901,47.305099,37.184727,957008
2015-03-10,47.044899,47.748501,46.543701,46.803902,36.790764,1942964
2015-03-11,47.709900,47.883400,46.418400,47.883400,37.639313,1681612
2015-03-12,47.893101,48.972500,47.690701,48.095501,37.806038,3096271
2015-03-13,47.546101,49.425499,47.546101,49.059299,38.563641,1786402
2015-03-16,49.637600,50.071301,48.191799,48.683399,38.268166,1191695
2015-03-17,49.146000,50.987000,48.991798,50.948399,40.048588,1317650
2015-03-18,50.649601,52.288200,50.187000,51.536400,40.510796,1798437
2015-03-19,51.372501,51.767700,48.625599,48.962898,38.487873,1523598
2015-03-20,49.579800,50.119499,47.497898,47.709900,37.502934,2939087
2015-03-23,48.037601,48.056900,47.073799,47.517200,37.351460,876186
2015-03-24,47.237598,49.155701,47.237598,49.107498,38.601524,1322630
